Country Code,Province Code,Holiday Name,Type of Holiday,Date,Start,End
US,TN,Good Friday,public,2018-03-30 00:00:00,2018-03-30T05:00:00.000Z,2018-03-31T05:00:00.000Z
US,TN,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T05:00:00.000Z,2018-04-18T05:00:00.000Z
US,TN,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T05:00:00.000Z,2018-04-26T05:00:00.000Z
US,TN,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T05:00:00.000Z,2018-05-14T05:00:00.000Z
US,TN,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T05:00:00.000Z,2018-05-29T05:00:00.000Z
US,TN,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T05:00:00.000Z,2018-06-18T05:00:00.000Z
US,TN,Independence Day,public,2018-07-04 00:00:00,2018-07-04T05:00:00.000Z,2018-07-05T05:00:00.000Z
US,TN,Labor Day,public,2018-09-03 00:00:00,2018-09-03T05:00:00.000Z,2018-09-04T05:00:00.000Z
US,TN,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T05:00:00.000Z,2018-10-09T05:00:00.000Z
US,TN,Halloween,observance,2018-10-31 18:00:00,2018-10-31T23:00:00.000Z,2018-11-01T05:00:00.000Z
US,TN,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T06:00:00.000Z,2018-11-12T06:00:00.000Z
US,TN,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T06:00:00.000Z,2018-11-23T06:00:00.000Z
US,TN,Day after Thanksgiving Day,observance,2018-11-23 00:00:00,2018-11-23T06:00:00.000Z,2018-11-24T06:00:00.000Z
US,TN,Christmas Eve,public,2018-12-24 00:00:00,2018-12-24T06:00:00.000Z,2018-12-25T06:00:00.000Z
US,TN,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T06:00:00.000Z,2018-12-26T06:00:00.000Z
US,TN,New Year's Eve,observance,2018-12-31 18:00:00,2019-01-01T00:00:00.000Z,2019-01-01T06:00:00.000Z
US,TN,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T06:00:00.000Z,2019-01-02T06:00:00.000Z
US,TN,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T06:00:00.000Z,2019-01-22T06:00:00.000Z
US,TN,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T06:00:00.000Z,2019-02-15T06:00:00.000Z
US,TN,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T06:00:00.000Z,2019-02-19T06:00:00.000Z
US,TN,Tax Day,observance,2019-04-15 00:00:00,2019-04-15T05:00:00.000Z,2019-04-16T05:00:00.000Z
US,TN,Good Friday,public,2019-04-19 00:00:00,2019-04-19T05:00:00.000Z,2019-04-20T05:00:00.000Z
US,TN,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T05:00:00.000Z,2019-04-25T05:00:00.000Z
US,TN,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T05:00:00.000Z,2019-05-13T05:00:00.000Z
US,TN,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T05:00:00.000Z,2019-05-28T05:00:00.000Z
US,TN,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T05:00:00.000Z,2019-06-17T05:00:00.000Z
US,TN,Independence Day,public,2019-07-04 00:00:00,2019-07-04T05:00:00.000Z,2019-07-05T05:00:00.000Z
US,TN,Labor Day,public,2019-09-02 00:00:00,2019-09-02T05:00:00.000Z,2019-09-03T05:00:00.000Z
US,TN,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T05:00:00.000Z,2019-10-15T05:00:00.000Z
US,TN,Halloween,observance,2019-10-31 18:00:00,2019-10-31T23:00:00.000Z,2019-11-01T05:00:00.000Z
US,TN,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T06:00:00.000Z,2019-11-12T06:00:00.000Z
US,TN,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T06:00:00.000Z,2019-11-29T06:00:00.000Z
US,TN,Day after Thanksgiving Day,observance,2019-11-29 00:00:00,2019-11-29T06:00:00.000Z,2019-11-30T06:00:00.000Z
US,TN,Christmas Eve,public,2019-12-24 00:00:00,2019-12-24T06:00:00.000Z,2019-12-25T06:00:00.000Z
US,TN,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T06:00:00.000Z,2019-12-26T06:00:00.000Z
US,TN,New Year's Eve,observance,2019-12-31 18:00:00,2020-01-01T00:00:00.000Z,2020-01-01T06:00:00.000Z
US,TX,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T06:00:00.000Z,2018-01-02T06:00:00.000Z
US,TX,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T06:00:00.000Z,2018-01-16T06:00:00.000Z
US,TX,Confederate Heroes Day,observance,2018-01-19 00:00:00,2018-01-19T06:00:00.000Z,2018-01-20T06:00:00.000Z
US,TX,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T06:00:00.000Z,2018-02-15T06:00:00.000Z
US,TX,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T06:00:00.000Z,2018-02-20T06:00:00.000Z
US,TX,Texas Independence Day,observance,2018-03-02 00:00:00,2018-03-02T06:00:00.000Z,2018-03-03T06:00:00.000Z
US,TX,Good Friday,observance,2018-03-30 00:00:00,2018-03-30T05:00:00.000Z,2018-03-31T05:00:00.000Z
US,TX,Cesar Chavez Day,observance,2018-03-31 00:00:00,2018-03-31T05:00:00.000Z,2018-04-01T05:00:00.000Z
US,TX,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T05:00:00.000Z,2018-04-18T05:00:00.000Z
US,TX,San Jacinto Day,observance,2018-04-21 00:00:00,2018-04-21T05:00:00.000Z,2018-04-22T05:00:00.000Z
US,TX,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T05:00:00.000Z,2018-04-26T05:00:00.000Z
US,TX,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T05:00:00.000Z,2018-05-14T05:00:00.000Z
US,TX,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T05:00:00.000Z,2018-05-29T05:00:00.000Z
US,TX,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T05:00:00.000Z,2018-06-18T05:00:00.000Z
US,TX,Emancipation Day In Texas,observance,2018-06-19 00:00:00,2018-06-19T05:00:00.000Z,2018-06-20T05:00:00.000Z
US,TX,Independence Day,public,2018-07-04 00:00:00,2018-07-04T05:00:00.000Z,2018-07-05T05:00:00.000Z
US,TX,Lyndon Baines Johnson Day,observance,2018-08-27 00:00:00,2018-08-27T05:00:00.000Z,2018-08-28T05:00:00.000Z
US,TX,Labor Day,public,2018-09-03 00:00:00,2018-09-03T05:00:00.000Z,2018-09-04T05:00:00.000Z
US,TX,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T05:00:00.000Z,2018-10-09T05:00:00.000Z
US,TX,Halloween,observance,2018-10-31 18:00:00,2018-10-31T23:00:00.000Z,2018-11-01T05:00:00.000Z
US,TX,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T06:00:00.000Z,2018-11-12T06:00:00.000Z
US,TX,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T06:00:00.000Z,2018-11-23T06:00:00.000Z
US,TX,Day after Thanksgiving,public,2018-11-23 00:00:00,2018-11-23T06:00:00.000Z,2018-11-24T06:00:00.000Z
US,TX,Christmas Eve,public,2018-12-24 00:00:00,2018-12-24T06:00:00.000Z,2018-12-25T06:00:00.000Z
US,TX,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T06:00:00.000Z,2018-12-26T06:00:00.000Z
US,TX,Day after Christmas,public,2018-12-26 00:00:00,2018-12-26T06:00:00.000Z,2018-12-27T06:00:00.000Z
US,TX,New Year's Eve,observance,2018-12-31 18:00:00,2019-01-01T00:00:00.000Z,2019-01-01T06:00:00.000Z
US,TX,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T06:00:00.000Z,2019-01-02T06:00:00.000Z
US,TX,Confederate Heroes Day,observance,2019-01-19 00:00:00,2019-01-19T06:00:00.000Z,2019-01-20T06:00:00.000Z
US,TX,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T06:00:00.000Z,2019-01-22T06:00:00.000Z
US,TX,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T06:00:00.000Z,2019-02-15T06:00:00.000Z
US,TX,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T06:00:00.000Z,2019-02-19T06:00:00.000Z
US,TX,Texas Independence Day,observance,2019-03-02 00:00:00,2019-03-02T06:00:00.000Z,2019-03-03T06:00:00.000Z
US,TX,Cesar Chavez Day,observance,2019-03-31 00:00:00,2019-03-31T05:00:00.000Z,2019-04-01T05:00:00.000Z
US,TX,Tax Day,observance,2019-04-15 00:00:00,2019-04-15T05:00:00.000Z,2019-04-16T05:00:00.000Z
US,TX,Good Friday,observance,2019-04-19 00:00:00,2019-04-19T05:00:00.000Z,2019-04-20T05:00:00.000Z
US,TX,San Jacinto Day,observance,2019-04-21 00:00:00,2019-04-21T05:00:00.000Z,2019-04-22T05:00:00.000Z
US,TX,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T05:00:00.000Z,2019-04-25T05:00:00.000Z
US,TX,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T05:00:00.000Z,2019-05-13T05:00:00.000Z
US,TX,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T05:00:00.000Z,2019-05-28T05:00:00.000Z
US,TX,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T05:00:00.000Z,2019-06-17T05:00:00.000Z
US,TX,Emancipation Day In Texas,observance,2019-06-19 00:00:00,2019-06-19T05:00:00.000Z,2019-06-20T05:00:00.000Z
US,TX,Independence Day,public,2019-07-04 00:00:00,2019-07-04T05:00:00.000Z,2019-07-05T05:00:00.000Z
US,TX,Lyndon Baines Johnson Day,observance,2019-08-27 00:00:00,2019-08-27T05:00:00.000Z,2019-08-28T05:00:00.000Z
US,TX,Labor Day,public,2019-09-02 00:00:00,2019-09-02T05:00:00.000Z,2019-09-03T05:00:00.000Z
US,TX,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T05:00:00.000Z,2019-10-15T05:00:00.000Z
US,TX,Halloween,observance,2019-10-31 18:00:00,2019-10-31T23:00:00.000Z,2019-11-01T05:00:00.000Z
US,TX,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T06:00:00.000Z,2019-11-12T06:00:00.000Z
US,TX,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T06:00:00.000Z,2019-11-29T06:00:00.000Z
US,TX,Day after Thanksgiving,public,2019-11-29 00:00:00,2019-11-29T06:00:00.000Z,2019-11-30T06:00:00.000Z
US,TX,Christmas Eve,public,2019-12-24 00:00:00,2019-12-24T06:00:00.000Z,2019-12-25T06:00:00.000Z
US,TX,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T06:00:00.000Z,2019-12-26T06:00:00.000Z
US,TX,Day after Christmas,public,2019-12-26 00:00:00,2019-12-26T06:00:00.000Z,2019-12-27T06:00:00.000Z
US,TX,New Year's Eve,observance,2019-12-31 18:00:00,2020-01-01T00:00:00.000Z,2020-01-01T06:00:00.000Z
US,UT,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T07:00:00.000Z,2018-01-02T07:00:00.000Z
US,UT,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T07:00:00.000Z,2018-01-16T07:00:00.000Z
US,UT,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T07:00:00.000Z,2018-02-15T07:00:00.000Z
US,UT,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T07:00:00.000Z,2018-02-20T07:00:00.000Z
US,UT,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T06:00:00.000Z,2018-04-18T06:00:00.000Z
US,UT,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T06:00:00.000Z,2018-04-26T06:00:00.000Z
US,UT,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T06:00:00.000Z,2018-05-14T06:00:00.000Z
US,UT,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T06:00:00.000Z,2018-05-29T06:00:00.000Z
US,UT,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T06:00:00.000Z,2018-06-18T06:00:00.000Z
US,UT,Independence Day,public,2018-07-04 00:00:00,2018-07-04T06:00:00.000Z,2018-07-05T06:00:00.000Z
US,UT,Pioneer Day,public,2018-07-24 00:00:00,2018-07-24T06:00:00.000Z,2018-07-25T06:00:00.000Z
US,UT,Labor Day,public,2018-09-03 00:00:00,2018-09-03T06:00:00.000Z,2018-09-04T06:00:00.000Z
US,UT,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T06:00:00.000Z,2018-10-09T06:00:00.000Z
US,UT,Halloween,observance,2018-10-31 18:00:00,2018-11-01T00:00:00.000Z,2018-11-01T06:00:00.000Z
US,UT,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T07:00:00.000Z,2018-11-12T07:00:00.000Z
US,UT,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T07:00:00.000Z,2018-11-23T07:00:00.000Z
US,UT,Day after Thanksgiving Day,observance,2018-11-23 00:00:00,2018-11-23T07:00:00.000Z,2018-11-24T07:00:00.000Z
US,UT,Christmas Eve,optional,2018-12-24 00:00:00,2018-12-24T07:00:00.000Z,2018-12-25T07:00:00.000Z
US,UT,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T07:00:00.000Z,2018-12-26T07:00:00.000Z
US,UT,New Year's Eve,observance,2018-12-31 18:00:00,2019-01-01T01:00:00.000Z,2019-01-01T07:00:00.000Z
US,UT,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T07:00:00.000Z,2019-01-02T07:00:00.000Z
US,UT,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T07:00:00.000Z,2019-01-22T07:00:00.000Z
US,UT,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T07:00:00.000Z,2019-02-15T07:00:00.000Z
US,UT,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T07:00:00.000Z,2019-02-19T07:00:00.000Z
US,UT,Tax Day,observance,2019-04-15 00:00:00,2019-04-15T06:00:00.000Z,2019-04-16T06:00:00.000Z
US,UT,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T06:00:00.000Z,2019-04-25T06:00:00.000Z
US,UT,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T06:00:00.000Z,2019-05-13T06:00:00.000Z
US,UT,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T06:00:00.000Z,2019-05-28T06:00:00.000Z
US,UT,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T06:00:00.000Z,2019-06-17T06:00:00.000Z
US,UT,Independence Day,public,2019-07-04 00:00:00,2019-07-04T06:00:00.000Z,2019-07-05T06:00:00.000Z
US,UT,Pioneer Day,public,2019-07-24 00:00:00,2019-07-24T06:00:00.000Z,2019-07-25T06:00:00.000Z
US,UT,Labor Day,public,2019-09-02 00:00:00,2019-09-02T06:00:00.000Z,2019-09-03T06:00:00.000Z
US,UT,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T06:00:00.000Z,2019-10-15T06:00:00.000Z
US,UT,Halloween,observance,2019-10-31 18:00:00,2019-11-01T00:00:00.000Z,2019-11-01T06:00:00.000Z
US,UT,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T07:00:00.000Z,2019-11-12T07:00:00.000Z
US,UT,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T07:00:00.000Z,2019-11-29T07:00:00.000Z
US,UT,Day after Thanksgiving Day,observance,2019-11-29 00:00:00,2019-11-29T07:00:00.000Z,2019-11-30T07:00:00.000Z
US,UT,Christmas Eve,optional,2019-12-24 00:00:00,2019-12-24T07:00:00.000Z,2019-12-25T07:00:00.000Z
US,UT,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T07:00:00.000Z,2019-12-26T07:00:00.000Z
US,UT,New Year's Eve,observance,2019-12-31 18:00:00,2020-01-01T01:00:00.000Z,2020-01-01T07:00:00.000Z
US,VT,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T05:00:00.000Z,2018-01-02T05:00:00.000Z
US,VT,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T05:00:00.000Z,2018-01-16T05:00:00.000Z
US,VT,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T05:00:00.000Z,2018-02-15T05:00:00.000Z
US,VT,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T05:00:00.000Z,2018-02-20T05:00:00.000Z
US,VT,Town Meeting Day,public,2018-03-06 00:00:00,2018-03-06T05:00:00.000Z,2018-03-07T05:00:00.000Z
US,VT,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T04:00:00.000Z,2018-04-18T04:00:00.000Z
US,VT,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T04:00:00.000Z,2018-04-26T04:00:00.000Z
US,VT,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T04:00:00.000Z,2018-05-14T04:00:00.000Z
US,VT,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T04:00:00.000Z,2018-05-29T04:00:00.000Z
US,VT,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T04:00:00.000Z,2018-06-18T04:00:00.000Z
US,VT,Independence Day,public,2018-07-04 00:00:00,2018-07-04T04:00:00.000Z,2018-07-05T04:00:00.000Z
US,VT,Bennington Battle Day,public,2018-08-20 00:00:00,2018-08-20T04:00:00.000Z,2018-08-21T04:00:00.000Z
US,VT,Labor Day,public,2018-09-03 00:00:00,2018-09-03T04:00:00.000Z,2018-09-04T04:00:00.000Z
US,VT,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T04:00:00.000Z,2018-10-09T04:00:00.000Z
US,VT,Halloween,observance,2018-10-31 18:00:00,2018-10-31T22:00:00.000Z,2018-11-01T04:00:00.000Z
US,VT,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T05:00:00.000Z,2018-11-12T05:00:00.000Z
US,VT,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T05:00:00.000Z,2018-11-23T05:00:00.000Z
US,VT,Day after Thanksgiving Day,observance,2018-11-23 00:00:00,2018-11-23T05:00:00.000Z,2018-11-24T05:00:00.000Z
US,VT,Christmas Eve,optional,2018-12-24 00:00:00,2018-12-24T05:00:00.000Z,2018-12-25T05:00:00.000Z
US,VT,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T05:00:00.000Z,2018-12-26T05:00:00.000Z
US,VT,New Year's Eve,observance,2018-12-31 18:00:00,2018-12-31T23:00:00.000Z,2019-01-01T05:00:00.000Z
US,VT,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T05:00:00.000Z,2019-01-02T05:00:00.000Z
US,VT,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T05:00:00.000Z,2019-01-22T05:00:00.000Z
US,VT,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T05:00:00.000Z,2019-02-15T05:00:00.000Z
US,VT,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T05:00:00.000Z,2019-02-19T05:00:00.000Z
US,VT,Town Meeting Day,public,2019-03-05 00:00:00,2019-03-05T05:00:00.000Z,2019-03-06T05:00:00.000Z
US,VT,Tax Day,observance,2019-04-15 00:00:00,2019-04-15T04:00:00.000Z,2019-04-16T04:00:00.000Z
US,VT,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T04:00:00.000Z,2019-04-25T04:00:00.000Z
US,VT,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T04:00:00.000Z,2019-05-13T04:00:00.000Z
US,VT,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T04:00:00.000Z,2019-05-28T04:00:00.000Z
US,VT,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T04:00:00.000Z,2019-06-17T04:00:00.000Z
US,VT,Independence Day,public,2019-07-04 00:00:00,2019-07-04T04:00:00.000Z,2019-07-05T04:00:00.000Z
US,VT,Bennington Battle Day,public,2019-08-19 00:00:00,2019-08-19T04:00:00.000Z,2019-08-20T04:00:00.000Z
US,VT,Labor Day,public,2019-09-02 00:00:00,2019-09-02T04:00:00.000Z,2019-09-03T04:00:00.000Z
US,VT,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T04:00:00.000Z,2019-10-15T04:00:00.000Z
US,VT,Halloween,observance,2019-10-31 18:00:00,2019-10-31T22:00:00.000Z,2019-11-01T04:00:00.000Z
US,VT,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T05:00:00.000Z,2019-11-12T05:00:00.000Z
US,VT,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T05:00:00.000Z,2019-11-29T05:00:00.000Z
US,VT,Day after Thanksgiving Day,observance,2019-11-29 00:00:00,2019-11-29T05:00:00.000Z,2019-11-30T05:00:00.000Z
US,VT,Christmas Eve,optional,2019-12-24 00:00:00,2019-12-24T05:00:00.000Z,2019-12-25T05:00:00.000Z
US,VT,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T05:00:00.000Z,2019-12-26T05:00:00.000Z
US,VT,New Year's Eve,observance,2019-12-31 18:00:00,2019-12-31T23:00:00.000Z,2020-01-01T05:00:00.000Z
US,VA,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T05:00:00.000Z,2018-01-02T05:00:00.000Z
US,VA,Lee–Jackson Day,public,2018-01-12 00:00:00,2018-01-12T05:00:00.000Z,2018-01-13T05:00:00.000Z
US,VA,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T05:00:00.000Z,2018-01-16T05:00:00.000Z
US,VA,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T05:00:00.000Z,2018-02-15T05:00:00.000Z
US,VA,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T05:00:00.000Z,2018-02-20T05:00:00.000Z
US,VA,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T04:00:00.000Z,2018-04-18T04:00:00.000Z
US,VA,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T04:00:00.000Z,2018-04-26T04:00:00.000Z
US,VA,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T04:00:00.000Z,2018-05-14T04:00:00.000Z
US,VA,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T04:00:00.000Z,2018-05-29T04:00:00.000Z
US,VA,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T04:00:00.000Z,2018-06-18T04:00:00.000Z
US,VA,Independence Day,public,2018-07-04 00:00:00,2018-07-04T04:00:00.000Z,2018-07-05T04:00:00.000Z
US,VA,Labor Day,public,2018-09-03 00:00:00,2018-09-03T04:00:00.000Z,2018-09-04T04:00:00.000Z
US,VA,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T04:00:00.000Z,2018-10-09T04:00:00.000Z
US,VA,Halloween,observance,2018-10-31 18:00:00,2018-10-31T22:00:00.000Z,2018-11-01T04:00:00.000Z
US,VA,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T05:00:00.000Z,2018-11-12T05:00:00.000Z
US,VA,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T05:00:00.000Z,2018-11-23T05:00:00.000Z
US,VA,Day after Thanksgiving Day,observance,2018-11-23 00:00:00,2018-11-23T05:00:00.000Z,2018-11-24T05:00:00.000Z
US,VA,Christmas Eve,optional,2018-12-24 00:00:00,2018-12-24T05:00:00.000Z,2018-12-25T05:00:00.000Z
US,VA,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T05:00:00.000Z,2018-12-26T05:00:00.000Z
US,VA,New Year's Eve,observance,2018-12-31 18:00:00,2018-12-31T23:00:00.000Z,2019-01-01T05:00:00.000Z
US,VA,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T05:00:00.000Z,2019-01-02T05:00:00.000Z
US,VA,Lee–Jackson Day,public,2019-01-18 00:00:00,2019-01-18T05:00:00.000Z,2019-01-19T05:00:00.000Z
US,VA,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T05:00:00.000Z,2019-01-22T05:00:00.000Z
US,VA,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T05:00:00.000Z,2019-02-15T05:00:00.000Z
US,VA,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T05:00:00.000Z,2019-02-19T05:00:00.000Z
US,VA,Tax Day,observance,2019-04-15 00:00:00,2019-04-15T04:00:00.000Z,2019-04-16T04:00:00.000Z
US,VA,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T04:00:00.000Z,2019-04-25T04:00:00.000Z
US,VA,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T04:00:00.000Z,2019-05-13T04:00:00.000Z
US,VA,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T04:00:00.000Z,2019-05-28T04:00:00.000Z
US,VA,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T04:00:00.000Z,2019-06-17T04:00:00.000Z
US,VA,Independence Day,public,2019-07-04 00:00:00,2019-07-04T04:00:00.000Z,2019-07-05T04:00:00.000Z
US,VA,Labor Day,public,2019-09-02 00:00:00,2019-09-02T04:00:00.000Z,2019-09-03T04:00:00.000Z
US,VA,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T04:00:00.000Z,2019-10-15T04:00:00.000Z
US,VA,Halloween,observance,2019-10-31 18:00:00,2019-10-31T22:00:00.000Z,2019-11-01T04:00:00.000Z
US,VA,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T05:00:00.000Z,2019-11-12T05:00:00.000Z
US,VA,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T05:00:00.000Z,2019-11-29T05:00:00.000Z
US,VA,Day after Thanksgiving Day,observance,2019-11-29 00:00:00,2019-11-29T05:00:00.000Z,2019-11-30T05:00:00.000Z
US,VA,Christmas Eve,optional,2019-12-24 00:00:00,2019-12-24T05:00:00.000Z,2019-12-25T05:00:00.000Z
US,VA,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T05:00:00.000Z,2019-12-26T05:00:00.000Z
US,VA,New Year's Eve,observance,2019-12-31 18:00:00,2019-12-31T23:00:00.000Z,2020-01-01T05:00:00.000Z
US,WA,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T08:00:00.000Z,2018-01-02T08:00:00.000Z
US,WA,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T08:00:00.000Z,2018-01-16T08:00:00.000Z
US,WA,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T08:00:00.000Z,2018-02-15T08:00:00.000Z
US,WA,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T08:00:00.000Z,2018-02-20T08:00:00.000Z
US,WA,Tax Day,observance,2018-04-17 00:00:00,2018-04-17T07:00:00.000Z,2018-04-18T07:00:00.000Z
US,WA,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T07:00:00.000Z,2018-04-26T07:00:00.000Z
US,WA,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T07:00:00.000Z,2018-05-14T07:00:00.000Z
US,WA,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T07:00:00.000Z,2018-05-29T07:00:00.000Z
US,WA,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T07:00:00.000Z,2018-06-18T07:00:00.000Z
US,WA,Independence Day,public,2018-07-04 00:00:00,2018-07-04T07:00:00.000Z,2018-07-05T07:00:00.000Z
US,WA,Labor Day,public,2018-09-03 00:00:00,2018-09-03T07:00:00.000Z,2018-09-04T07:00:00.000Z
